Category1,Category2,Block,Trial,mean1,mean2,mean_diff,se_diff,t_value,df,p_value,p_fdr,Significance,Direction
1R,2R,1,0,0.46464646464646464,0.3469387755102041,0.11770768913626056,0.06981449074822961,1.6860065564432332,195,0.09339600082642227,0.22120105458889486,,
1R,2R,1,1,0.6105263157894737,0.6767676767676768,-0.0662413609782031,0.06900573676419873,-0.9599399134677477,192,0.3383011160152074,0.5249500076098046,,
1R,2R,1,2,0.6161616161616161,0.5959595959595959,0.02020202020202022,0.06978818060227272,0.2894762412155838,196,0.7725229622760573,0.8799239997613783,,
1R,2R,1,3,0.7272727272727273,0.9696969696969697,-0.24242424242424243,0.04820575205913439,-5.028948456749697,196,1.6500898449305539e-06,2.475134767395831e-05,***,2R > 1R
1R,2R,1,4,0.9494949494949495,0.9795918367346939,-0.030096887239744352,0.026370991369250467,-1.1412876678894377,195,0.2553758418068227,0.47882970338779257,,
1R,2R,1,5,0.9393939393939394,0.9797979797979798,-0.04040404040404033,0.02798083611784317,-1.4439897447623082,196,0.15071194453256795,0.33875805172612133,,
1R,2R,1,6,0.9393939393939394,0.9797979797979798,-0.04040404040404033,0.02798083611784317,-1.4439897447623082,196,0.15071194453256795,0.33875805172612133,,
1R,2R,1,7,0.98989898989899,0.9696969696969697,0.02020202020202022,0.020046816723592792,1.0077420510481734,196,0.31512133553164556,0.5094367417920102,,
1R,2R,1,8,0.9595959595959596,0.98989898989899,-0.030303030303030387,0.022308260943348212,-1.3583770774416204,196,0.17644798336180412,0.36091632960369024,,
1R,2R,1,9,0.9191919191919192,0.9797979797979798,-0.06060606060606055,0.030982554911376463,-1.956135017897012,196,0.05234792583263038,0.15704377749789114,,
1R,2R,1,10,1.0,0.98989898989899,0.010101010101010055,0.010101010101010102,0.9999999999999956,196,0.3197732875085905,0.5094367417920102,,
1R,2R,1,11,0.9797979797979798,0.98989898989899,-0.010101010101010166,0.017435852775749744,-0.5793241220216614,196,0.5631075668392906,0.7239954430790879,,
1R,2R,1,12,0.9797979797979798,0.98989898989899,-0.010101010101010166,0.017435852775749744,-0.5793241220216614,196,0.5631075668392906,0.7239954430790879,,
1R,2R,1,13,1.0,0.98989898989899,0.010101010101010055,0.010101010101010104,0.9999999999999953,196,0.31977328750859063,0.5094367417920102,,
1R,2R,2,0,0.898989898989899,0.8686868686868687,0.030303030303030276,0.045722884611125135,0.6627541232526929,196,0.5082766882111412,0.6931045748333745,,
1R,2R,2,1,0.9191919191919192,0.5757575757575758,0.3434343434343434,0.0570122547334442,6.02386881627539,196,1.2239654838260217e-08,2.7539223386085486e-07,***,1R > 2R
1R,2R,2,2,0.8854166666666666,0.9696969696969697,-0.0842803030303031,0.03698352639614644,-2.2788606507540843,193,0.02413797148469581,0.08920078838331287,†,2R > 1R
1R,2R,2,3,0.9090909090909091,0.9292929292929293,-0.02020202020202022,0.03890755775674679,-0.5192312590865993,196,0.6041929247917409,0.7658783553698124,,
1R,2R,2,4,0.9696969696969697,0.9696969696969697,0.0,0.024488546534599052,0.0,196,1.0,1.0,,
1R,2R,2,5,0.9696969696969697,0.98989898989899,-0.02020202020202022,0.020046816723592792,-1.0077420510481734,196,0.31512133553164556,0.5094367417920102,,
1R,2R,2,6,0.9797979797979798,0.8585858585858586,0.12121212121212122,0.03795944137941098,3.1932008693327636,196,0.0017677871267659634,0.010606722760595782,*,1R > 2R
1R,2R,2,7,0.9696969696969697,0.9896907216494846,-0.01999375195251485,0.020152560030850135,-0.9921197069706194,194,0.3226432698016064,0.5094367417920102,,
1R,2R,2,8,0.98989898989899,0.898989898989899,0.09090909090909094,0.03207230991470833,2.8345040051948405,196,0.005391677968803808,0.028544177481902515,*,1R > 2R
1R,2R,2,9,0.9797979797979798,0.9591836734693877,0.02061430632859207,0.024608747511030316,0.8376820607937147,195,0.40335189466036214,0.6152825511768236,,
1R,2R,2,10,0.98989898989899,1.0,-0.010101010101010055,0.010101010101010104,-0.9999999999999953,196,0.31977328750859063,0.5094367417920102,,
1R,2R,2,11,1.0,0.98989898989899,0.010101010101010055,0.010101010101010104,0.9999999999999953,196,0.31977328750859063,0.5094367417920102,,
1R,2R,2,12,1.0,0.9595959595959596,0.04040404040404044,0.019890402239668432,2.031333500308034,196,0.044928744272076986,0.1394340339478251,,
1R,2R,2,13,1.0,0.9696969696969697,0.030303030303030276,0.01731601731601732,1.7499999999999984,195,0.08324829759071875,0.20813865817213792,,
1R,2R,2,14,1.0,1.0,0.0,0.0,,196,,,,
1R,2R,2,15,1.0,1.0,0.0,0.0,,196,,,,
2R,4R,1,0,0.3469387755102041,0.6076923076923076,-0.26075353218210356,0.06468289475734716,-4.031259472234509,226,7.740992796383479e-05,0.0007740992796383478,***,2R > 1R
2R,4R,1,1,0.6767676767676768,0.5984251968503937,0.07834247991728305,0.06433830353739883,1.2176646819999506,224,0.22468639452471714,0.4396038153744466,,
2R,4R,1,2,0.5959595959595959,0.8473282442748091,-0.2513686483152132,0.05875508005296419,-4.278245354931342,228,3.118298108185865e-05,0.0003508085371709098,***,2R > 1R
2R,4R,1,3,0.9696969696969697,0.7633587786259542,0.20633819107101548,0.04110230509726872,5.020112389869997,228,1.2297814454976992e-06,2.2136066018958586e-05,***,1R > 2R
2R,4R,1,4,0.9795918367346939,0.9694656488549618,0.010126187879732074,0.02082804406105563,0.4861804521849493,227,0.6273126098302266,0.7733991080098684,,
2R,4R,1,5,0.9797979797979798,0.9621212121212122,0.017676767676767624,0.02191293951262119,0.8066817172833587,229,0.42068704521375566,0.6310305678206335,,
2R,4R,1,6,0.9797979797979798,0.9848484848484849,-0.005050505050505083,0.017773197442766807,-0.2841641222277929,229,0.7765882487534304,0.8799239997613783,,
2R,4R,1,7,0.9696969696969697,0.9924242424242424,-0.022727272727272707,0.018900702593693704,-1.2024565020591222,229,0.23128539370558385,0.4428869241170754,,
2R,4R,1,8,0.98989898989899,0.9696969696969697,0.02020202020202022,0.018064925258176028,1.11830079080327,229,0.2646738463216245,0.486135636100943,,
2R,4R,1,9,0.9797979797979798,0.9772727272727273,0.002525252525252486,0.019275015423209113,0.13101169933238138,229,0.895887359084573,0.9485866155013125,,
2R,4R,1,10,0.98989898989899,0.9772727272727273,0.012626262626262652,0.016479625835216814,0.7661741081087194,229,0.4443705436976504,0.633299518397051,,
2R,4R,1,11,0.98989898989899,0.9847328244274809,0.005166165471509054,0.014753889078020442,0.3501561821557499,228,0.7265467405324832,0.8548779323942631,,
2R,4R,1,12,0.98989898989899,0.9770992366412213,0.012799753257768609,0.016557654761063956,0.7730414386865818,228,0.4403093875705073,0.633299518397051,,
2R,4R,1,13,0.98989898989899,1.0,-0.010101010101010055,0.010101010101010104,-0.9999999999999953,229,0.31977328750859063,0.5094367417920102,,
2R,4R,2,0,0.8686868686868687,0.47692307692307695,0.3917637917637918,0.055658204822687594,7.038742859419348,227,2.3400451507455857e-11,7.020135452236757e-10,***,1R > 2R
2R,4R,2,1,0.5757575757575758,0.49230769230769234,0.08344988344988347,0.0665581162554975,1.253789742629484,227,0.21129810239305474,0.4225962047861095,,
2R,4R,2,2,0.9696969696969697,0.8,0.16969696969696968,0.03924480262669175,4.32406225382703,227,2.5023472703972154e-05,0.0003217303633367848,***,1R > 2R
2R,4R,2,3,0.9292929292929293,0.9318181818181818,-0.002525252525252486,0.033992215188294386,-0.07428914271294934,229,0.9408513106293328,0.9846118367051157,,
2R,4R,2,4,0.9696969696969697,0.8473282442748091,0.1223687254221606,0.03598534637326464,3.4005154251641327,228,0.0008146297351342636,0.005639744320160287,**,1R > 2R
2R,4R,2,5,0.98989898989899,0.8854961832061069,0.10440280669288304,0.02969805036224739,3.5154767878500692,228,0.0005689443183714854,0.004654998968493971,**,1R > 2R
2R,4R,2,6,0.8585858585858586,0.946969696969697,-0.08838383838383845,0.04027759713889611,-2.1943672081293575,229,0.029680077166459012,0.10166108049422497,,
2R,4R,2,7,0.9896907216494846,0.8923076923076924,0.09738302934179222,0.029175352232809596,3.3378527383219945,225,0.0010448300672174242,0.0067167647178262985,**,1R > 2R
2R,4R,2,8,0.898989898989899,0.9848484848484849,-0.08585858585858586,0.032256947291816856,-2.6617083470997582,229,0.008819944350763406,0.03968974957843533,*,2R > 1R
2R,4R,2,9,0.9591836734693877,0.9696969696969697,-0.010513296227582014,0.025058392139710544,-0.4195519077587337,228,0.6752841508219224,0.8212915347834192,,
2R,4R,2,10,1.0,0.9393939393939394,0.06060606060606055,0.02084712915668204,2.9071657853011743,229,0.004284493528740429,0.024100276099164913,*,1R > 2R
2R,4R,2,11,0.98989898989899,0.9621212121212122,0.02777777777777779,0.019499455535670507,1.4245411994690664,229,0.15579269179522795,0.33875805172612133,,
2R,4R,2,12,0.9595959595959596,0.9545454545454546,0.005050505050504972,0.026959923751304623,0.18733380320708706,229,0.8515739634706729,0.9282160157910968,,
2R,4R,2,13,0.9696969696969697,0.9848484848484849,-0.015151515151515138,0.020340905733798393,-0.7448790801060261,229,0.45738298550898127,0.633299518397051,,
2R,4R,2,14,1.0,0.946969696969697,0.05303030303030298,0.01957917767433518,2.7085051227568298,229,0.007661731469350034,0.036292412223237,*,1R > 2R
2R,4R,2,15,1.0,0.9772727272727273,0.022727272727272707,0.0130210469090637,1.745425915903328,229,0.08325546326885518,0.20813865817213792,,
1R,4R,1,0,0.46464646464646464,0.6076923076923076,-0.143045843045843,0.06622950226913052,-2.1598507937529297,227,0.03192454581047107,0.10261461153365702,,
1R,4R,1,1,0.6105263157894737,0.5984251968503937,0.012101118939079947,0.06660974571144412,0.1816718981559011,220,0.8560214367851227,0.9282160157910968,,
1R,4R,1,2,0.6161616161616161,0.8473282442748091,-0.231166628113193,0.058381778968918385,-3.959568074077749,228,0.00010946492128077998,0.0009851842915270198,***,2R > 1R
1R,4R,1,3,0.7272727272727273,0.7633587786259542,-0.036086051353226956,0.058425209494861706,-0.6176452196786834,228,0.537492475505044,0.7113870999331464,,
1R,4R,1,4,0.9494949494949495,0.9694656488549618,-0.01997069936001228,0.026777550689508323,-0.7458000767724052,228,0.4567561961718076,0.633299518397051,,
1R,4R,1,5,0.9393939393939394,0.9621212121212122,-0.022727272727272707,0.029311209357915754,-0.7753781991644438,229,0.4391173134260391,0.633299518397051,,
1R,4R,1,6,0.9393939393939394,0.9848484848484849,-0.045454545454545414,0.02636013321816386,-1.7243670613631144,229,0.0869090166806353,0.21140031084478858,,
1R,4R,1,7,0.98989898989899,0.9924242424242424,-0.002525252525252486,0.012626262626262628,-0.19999999999999687,229,0.8416906517871896,0.9282160157910968,,
1R,4R,1,8,0.9595959595959596,0.9696969696969697,-0.010101010101010166,0.024898578689928973,-0.4056862131289383,229,0.6854202894497694,0.8225043473397232,,
1R,4R,1,9,0.9191919191919192,0.9772727272727273,-0.058080808080808066,0.030454684606601713,-1.907122297638827,229,0.05853206177355182,0.1699317922457956,,
1R,4R,1,10,1.0,0.9772727272727273,0.022727272727272707,0.0130210469090637,1.7454259159033279,229,0.08325546326885518,0.20813865817213792,,
1R,4R,1,11,0.9797979797979798,0.9847328244274809,-0.004934844629501112,0.01782204799743101,-0.2768954853119268,228,0.7821546664545584,0.8799239997613783,,
1R,4R,1,12,0.9797979797979798,0.9770992366412213,0.002698743156758443,0.01934177042265748,0.13952927254255182,228,0.8891611846671759,0.9485866155013125,,
1R,4R,1,13,1.0,1.0,0.0,0.0,,229,,,,
1R,4R,2,0,0.898989898989899,0.47692307692307695,0.42206682206682206,0.05348325815926662,7.891568999217634,227,1.4629481857348939e-13,6.583266835807022e-12,***,1R > 2R
1R,4R,2,1,0.9191919191919192,0.49230769230769234,0.4268842268842269,0.051917877012145654,8.222297433008707,227,2.1452923372989242e-14,1.930763103569032e-12,***,1R > 2R
1R,4R,2,2,0.8854166666666666,0.8,0.08541666666666659,0.048044217617994656,1.7778761087510002,224,0.07678907741859083,0.20813865817213792,,
1R,4R,2,3,0.9090909090909091,0.9318181818181818,-0.022727272727272707,0.03644581877336773,-0.6235906749303253,229,0.5336255255322704,0.7113870999331464,,
1R,4R,2,4,0.9696969696969697,0.8473282442748091,0.1223687254221606,0.03598534637326464,3.4005154251641327,228,0.0008146297351342636,0.005639744320160287,**,1R > 2R
1R,4R,2,5,0.9696969696969697,0.8854961832061069,0.08420078649086282,0.032860131557047756,2.5623995553603818,228,0.011100928121585486,0.047575406235366366,*,1R > 2R
1R,4R,2,6,0.9797979797979798,0.946969696969697,0.03282828282828276,0.024193444470767225,1.356908185105637,229,0.17618382414991418,0.36091632960369024,,
1R,4R,2,7,0.9696969696969697,0.8923076923076924,0.07738927738927737,0.03232281568008444,2.3942616310175118,227,0.017536585008425858,0.06862141959818814,†,1R > 2R
1R,4R,2,8,0.98989898989899,0.9848484848484849,0.005050505050505083,0.01469484247766436,0.3436923572458617,229,0.7313955643817585,0.8548779323942631,,
1R,4R,2,9,0.9797979797979798,0.9696969696969697,0.010101010101010055,0.020646783683656158,0.489229230846543,229,0.6251516940367599,0.7733991080098684,,
1R,4R,2,10,0.98989898989899,0.9393939393939394,0.0505050505050505,0.023165344787766284,2.180198523603345,229,0.03049832414826749,0.10166108049422497,,
1R,4R,2,11,1.0,0.9621212121212122,0.037878787878787845,0.016679279394712563,2.2710086558533016,229,0.024777996773142463,0.08920078838331287,†,1R > 2R
1R,4R,2,12,1.0,0.9545454545454546,0.045454545454545414,0.018199158975632696,2.4976179127511133,229,0.013741938999866006,0.056217023181270025,†,1R > 2R
1R,4R,2,13,1.0,0.9848484848484849,0.015151515151515138,0.010672768637174737,1.4196424251848114,228,0.1580870908055233,0.33875805172612133,,
1R,4R,2,14,1.0,0.946969696969697,0.05303030303030298,0.01957917767433518,2.7085051227568298,229,0.007661731469350034,0.036292412223237,*,1R > 2R
1R,4R,2,15,1.0,0.9772727272727273,0.022727272727272707,0.0130210469090637,1.745425915903328,229,0.08325546326885518,0.20813865817213792,,
